zon_id,lon,lat
Z0531,19.98512285,60.148632750000004
Z0532,19.992179454545454,60.14875527272727
Z0533,19.78854582352941,60.15299241176471
Z0534,19.795660533333333,60.1531245
Z0535,19.803329400000003,60.152810099999996
Z0536,19.86074505882353,60.15299241176471
Z0537,19.867860266666664,60.1531245
Z0538,19.87517822222222,60.15292488888888
Z0539,19.94108091304348,60.15322213043478
Z0540,19.949084333333335,60.1531245
Z0541,19.95630438888889,60.153124500000004
Z0542,19.977744235294118,60.15256970588236
Z0543,19.985183966666668,60.1531245
Z0544,19.992117230769228,60.15246807692308
Z0545,20.004549714285712,60.154985142857136
Z0546,20.01188411111111,60.15497088888888
Z0547,19.79027,60.156269
Z0548,19.795688,60.156605750000004
Z0549,19.801101,60.156269
Z0550,19.862476,60.156269
Z0551,19.867895125,60.156605750000004
Z0552,19.873307,60.156269
Z0553,19.940752529411764,60.15769523529412
Z0554,19.9491406,60.157616
Z0555,19.9559981,60.15743640000001
Z0556,19.997901,60.158963
Z0557,20.0032975,60.157616
Z0558,20.0123237,60.157616
Z0559,20.0177395,60.157616000000004
Z0560,19.94116272222222,60.16130905555556
Z0561,19.94900132142857,60.16194710714286
Z0562,19.955373285714284,60.161016714285715
Z0563,19.997913,60.159862
Z0564,20.003903217391304,60.16158026086956
Z0565,20.012036807692308,60.16179657692308
Z0566,20.017785,60.16076
Z0567,19.971004999999998,60.172887
Z0568,19.976602052631577,60.17205989473685
Z0569,19.984912411764707,60.17217388235294
Z0570,19.779956199999997,60.1774688
Z0571,19.786143125,60.177491249999996
Z0572,19.970364375,60.1756945
Z0573,19.97646496,60.1760314
Z0574,19.9854962,60.1760314
Z0575,19.990933499999997,60.177379
Z0576,19.77799857894737,60.18014468421053
Z0577,19.7868402,60.18007375
Z0578,19.792864166666664,60.18037316666667
Z0579,19.950342,60.181421
Z0580,19.959242714285715,60.18116442857143
Z0581,19.9668225,60.18108425
Z0582,19.976519,60.18007375
Z0583,19.9855513,60.18007375
Z0584,19.991572833333333,60.18007383333333
Z0585,19.572479666666666,60.18621233333334
Z0586,19.579605444444447,60.18556361111111
Z0587,19.588136214285715,60.184725892857145
Z0588,19.59536446153846,60.185498307692306
Z0589,19.778386695652173,60.18403826086956
Z0590,19.78667942857143,60.18440510714286
Z0591,19.7928875,60.183367833333335
Z0592,19.942644142857144,60.18501464285714
Z0593,19.94947833333333,60.1845655
Z0594,19.958511933333334,60.1845655
Z0595,19.967545499999996,60.1845655
Z0596,19.976188210526317,60.18378542105263
Z0597,19.985031875,60.1833865
Z0598,19.991002,60.18232
Z0599,19.570475166666668,60.189156555555556
Z0600,19.57910815,60.18905675
Z0601,19.588143,60.18905675
Z0602,19.595648384615384,60.188953076923084
Z0603,19.778294769230772,60.18964415384615
Z0604,19.786462,60.1897305
Z0605,19.79444583333333,60.19010466666666
Z0606,19.8076995,60.190404
Z0607,19.813619333333335,60.19000488888889
Z0608,19.821252,60.190404
Z0609,19.942668,60.1890567
Z0610,19.94953475,60.18905675
Z0611,19.958467166666665,60.18890705555556
Z0612,19.967035875,60.1887760625
Z0613,19.973007,60.187709
Z0614,19.570076615384615,60.19261569230769
Z0615,19.57730608,60.1930994
Z0616,19.585839055555553,60.19255038888889
Z0617,19.5932068,60.191662199999996
Z0618,19.770083666666665,60.19474616666667
Z0619,19.776099266666666,60.1935485
Z0620,19.785135266666668,60.1935485
Z0621,19.7941714,60.1935485
Z0622,19.803348653846154,60.19382488461538
Z0623,19.812243433333332,60.1935485
Z0624,19.821279533333332,60.1935485
Z0625,19.828124785714287,60.19399764285714
Z0626,19.924317,60.195794
Z0627,19.93026808695652,60.19407573913043
Z0628,19.938747866666667,60.1935485
Z0629,19.947783899999997,60.1935485
Z0630,19.95565155,60.19404254999999
Z0631,19.769805875,60.198040000000006
Z0632,19.77613195,60.198040000000006
Z0633,19.785169200000002,60.198040000000006
Z0634,19.794015631578947,60.197969105263155
Z0635,19.803839333333332,60.19719188888889
Z0636,19.812280949999998,60.198040000000006
Z0637,19.821318249999997,60.198040000000006
Z0638,19.828143444444446,60.19769077777778
Z0639,19.9144175,60.199387
Z0640,19.92176464285714,60.19836071428572
Z0641,19.92976555,60.198040000000006
Z0642,19.93880275,60.198040000000006
Z0643,19.94784005,60.198040000000006
Z0644,19.95687735,60.198040000000006
Z0645,19.963709888888886,60.19838922222223
Z0646,19.759901538461538,60.20346430769231
Z0647,19.767261703703703,60.202781
Z0648,19.775484208333335,60.202194625
Z0649,19.78360875,60.200847249999995
Z0650,19.815915,60.200286
Z0651,19.821337800000002,60.20028599999999
Z0652,19.834031,60.204777
Z0653,19.84014588888889,60.20347966666667
Z0654,19.848005684210523,60.20345342105263
Z0655,19.853917,60.204777
Z0656,19.869284,60.204777
Z0657,19.875205333333334,60.204377888888885
Z0658,19.881035,60.204777
Z0659,19.912079407407404,60.20274774074074
Z0660,19.920780666666666,60.2025315
Z0661,19.929819133333336,60.2025315
Z0662,19.937424857142855,60.201504928571424
Z0663,19.948794545454547,60.20208236363636
Z0664,19.956934666666665,60.2025315
Z0665,19.9653988,60.20283692
Z0666,20.2498215,60.204328000000004
Z0667,20.255529666666668,60.2035795
Z0668,20.263548066666665,60.20375913333333
Z0669,20.273468333333334,60.2041035
Z0670,20.28257047826087,60.203136826086954
Z0671,20.290617263157895,60.20335884210527
Z0672,19.608061,60.208371
Z0673,19.61348466666667,60.20822116666667
Z0674,19.622525,60.208371
Z0675,19.628853,60.208371
Z0676,19.644221,60.208371
Z0677,19.649385857142857,60.20811414285714
Z0678,19.7594085,60.20689492857143
Z0679,19.76715755,60.20702325
Z0680,19.77438941666667,60.20702325
Z0681,19.83405175,60.20702325
Z0682,19.8394755,60.20702325
Z0683,19.84851515,60.20702325
Z0684,19.856958000000002,60.20762208333334
Z0685,19.866897333333334,60.20717294444445
Z0686,19.875634400000003,60.20702325
Z0687,19.884112,60.2073039375
Z0688,19.8940866,60.2080114
Z0689,19.90294505263158,60.20709415789473
Z0690,19.911793449999998,60.20702325
Z0691,19.92064194736842,60.20695231578947
Z0692,19.92759975,60.2059005
Z0693,19.950961833333334,60.206723833333335
Z0694,19.95699205,60.20702325
Z0695,19.96603185,60.20702325
Z0696,19.974595066666666,60.20741246666667
Z0697,19.980508,60.2079215
Z0698,20.220456285714285,60.20798571428571
Z0699,20.227527875,60.208033875
Z0700,20.237923875,60.208033875
Z0701,20.24710669230769,60.2074033076923
Z0702,20.25530365,60.20702325
Z0703,20.26434325,60.20702325
Z0704,20.273383000000003,60.20702325
Z0705,20.28242295,60.20702325
Z0706,20.2914627,60.20702325
Z0707,20.30006625,60.20769691666667
Z0708,20.305958,60.208371
Z0709,19.560008263157894,60.212342
Z0710,19.567857571428572,60.21226323809523
Z0711,19.5737135,60.213311000000004
Z0712,19.597824333333335,60.21316133333334
Z0713,19.604799653846154,60.21182561538462
Z0714,19.613492233333332,60.211514666666666
Z0715,19.622533166666667,60.211514666666666
Z0716,19.631574266666668,60.211514666666666
Z0717,19.64067779310345,60.21159210344828
Z0718,19.649656166666666,60.211514666666666
Z0719,19.656649333333334,60.21190393333334
Z0720,19.668497416666668,60.21301166666667
Z0721,19.676139071428572,60.21286200000001
Z0722,19.70753,60.21376
Z0723,19.712955,60.21376
Z0724,19.724404333333336,60.21316133333334
Z0725,19.731033,60.212862
Z0726,19.7400744,60.212862
Z0727,19.746706333333332,60.21316133333334
Z0728,19.760514999999998,60.211894692307695
Z0729,19.767188933333333,60.211514666666666
Z0730,19.77480531578947,60.21191652631578
Z0731,19.840256416666666,60.21001758333333
Z0732,19.84913384,60.2112452
Z0733,19.85759876666667,60.211514666666666
Z0734,19.8666397,60.211514666666666
